ts,platform,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,reason_end,shuffle,skipped,count
2022-11-24T03:32:54Z,desktop,7511,Alright,Honey Lane,Alright,spotify:track:5BXgPKRajF6ar2tcFxZqcn,endplay,True,True,2
2022-10-27T00:50:18Z,desktop,1683,Stay This Way,fromis_9,from our Memento Box,spotify:track:3pqgVtpnQbBAZoWT4AEm1B,backbtn,True,True,2
2023-12-15T01:35:05Z,phone,10797,Get A Guitar,RIIZE,Get A Guitar,spotify:track:3Dah48XTdzVtbIl4dUn6l4,fwdbtn,True,True,2
2023-06-03T20:08:53Z,desktop,28514,Paris,Sabrina Carpenter,Singular Act I,spotify:track:359HNzfOXhCMHB1pNKhyfH,endplay,True,True,2
2023-06-06T02:33:32Z,desktop,63970,Prom Night,fromis_9,Unlock My World,spotify:track:3cgAt9gbx3cWz9tpvJXneZ,endplay,True,True,2
2023-06-24T20:36:26Z,desktop,847,Mixtape#1,Stray Kids,Clé 2 : Yellow Wood,spotify:track:6UhOswUV9JvRetBnEzMSOW,fwdbtn,True,True,2
2023-08-02T15:04:42Z,desktop,12538,No Rules,TOMORROW X TOGETHER,The Chaos Chapter: FREEZE,spotify:track:1lb61ya67YS87CtjYN0bil,endplay,True,True,2
2023-08-02T15:10:24Z,desktop,17983,No More Dream,BTS,2 Cool 4 Skool,spotify:track:089PFeXotzDLNQz9NCk6pF,endplay,True,True,2
2023-12-19T22:50:01Z,desktop,3390,Screen Time (Feat. Hoshi of SEVENTEEN),Epik High,Screen Time,spotify:track:4yorFTfi9Tay8tG0NNK7vB,fwdbtn,True,True,2
2023-08-02T15:12:22Z,desktop,10251,For Youth,BTS,Proof,spotify:track:4JzCFEc3O2UEdjKzevvFH5,endplay,True,True,2
2023-08-02T15:13:05Z,desktop,1973,Pied Piper,BTS,Love Yourself 承 'Her',spotify:track:1ZPeaPDjQOOC8hw1mNjyjF,endplay,True,True,2
2023-12-23T01:45:29Z,phone,32339,Maybe Man,AJR,The Maybe Man,spotify:track:7fhiGdj0nn0ZCmIAocG8G0,fwdbtn,True,True,2
2023-08-01T17:25:00Z,desktop,1397,CHEESE,Stray Kids,NOEASY,spotify:track:7qpSatdWQcRHA3hpedL2u4,fwdbtn,True,True,2
2022-10-30T00:36:01Z,desktop,812,Rush Hour,Gaho,Rush Hour,spotify:track:2eEVS8HGd0xpmsUOCuVIzI,fwdbtn,True,True,2
2023-06-24T21:53:30Z,desktop,11712,chaotic,Tate McRae,chaotic,spotify:track:2bdqU7C4softKNcMYDFi96,endplay,True,True,2
2022-10-20T03:07:15Z,desktop,766,PARANOIA,KANGDANIEL,PARANOIA,spotify:track:1Q6lzzQHM5dvtTCwcfeKDy,fwdbtn,False,True,2
2022-11-30T19:39:04Z,phone,1851,Last Sequence,WJSN,Sequence,spotify:track:0lNPjT58llQGlycRA2mea4,endplay,False,True,2
2022-10-17T15:54:06Z,desktop,11891,somebody to you,Lyle Kam,somebody to you,spotify:track:73RthGWMCa1Sc8uZbOzvYs,fwdbtn,True,True,2
2022-10-20T18:21:00Z,desktop,24334,Darl+ing,SEVENTEEN,SEVENTEEN 4th Album 'Face the Sun',spotify:track:2j1Es5qEl4pD8GEe2WsYgP,endplay,False,True,2
2023-12-15T07:12:41Z,desktop,268738,2085,AJR,The Maybe Man,spotify:track:5WHwVdTQNWdI8MdLCaibgH,fwdbtn,True,True,2
2023-06-22T16:54:42Z,phone,2970,Symphony,Maggie Rogers,Surrender,spotify:track:7IFkBotMhW6cSOxdVNZIZN,backbtn,False,True,2
2022-10-30T21:08:07Z,phone,4800,Going Dumb (with Stray Kids),Alesso,Going Dumb,spotify:track:3Ea1CNsTqBY4RtAESrBeNI,endplay,True,True,2
2023-06-16T14:16:54Z,desktop,165353,Outlaw,ATEEZ,THE WORLD EP.2 : OUTLAW,spotify:track:6UM7j0WbcGtk06c6pGKiQ6,endplay,True,True,2
2023-06-19T06:00:33Z,desktop,5549,Blu,Jon Bellion,Glory Sound Prep,spotify:track:4FUDWkguOUVpLRAVn5C20z,endplay,True,True,2
2023-06-19T20:37:15Z,desktop,2937,Grow as We Go,Ben Platt,Sing To Me Instead,spotify:track:6hYvw3LLTViP2mT4MpDNmT,endplay,True,True,2
2023-06-19T06:00:59Z,desktop,1358,Boy In The Bubble,Alec Benjamin,Narrated For You,spotify:track:60cYr5uuMoxvyuIx45rGEW,endplay,True,True,2
2023-06-19T06:02:20Z,desktop,1323,Deep Water,American Authors,Seasons,spotify:track:1UGC7ZZGgriKyoYipPR2Ng,endplay,True,True,2
2022-11-01T00:27:00Z,desktop,2159,A Song Written Easily,ONEUS,IN ITS TIME,spotify:track:5KqOPtE8nhYtgcXzrIt6N0,endplay,True,True,2
2022-10-29T20:43:34Z,desktop,7937,Tippy Toes,XG,Tippy Toes,spotify:track:1MKmSbQfJpEVnC3XfGywyF,fwdbtn,True,True,2
2023-08-17T20:15:08Z,desktop,5746,hate myself,Tate McRae,i used to think i could fly,spotify:track:1bXm6XU3SYSqQGLTRhUSfm,endplay,True,True,2
2023-08-17T20:15:23Z,desktop,3018,boy x,Tate McRae,i used to think i could fly,spotify:track:4UbItCyP9q7MvuVogbDCgC,endplay,True,True,2
2023-08-18T19:27:09Z,desktop,15894,Hold On Tight,aespa,Hold On Tight,spotify:track:1o844wI52S3TjXGBwvGcc7,endplay,True,True,2
2023-08-17T21:02:29Z,desktop,44083,BONA BONA,TREASURE,2ND FULL ALBUM 'REBOOT',spotify:track:0IkWksfw3Qxob96bjFKhyF,endplay,True,True,2
2023-08-02T15:14:34Z,desktop,45836,Outro : Ego,BTS,MAP OF THE SOUL : 7,spotify:track:2LVw2bIK99go1NdD77dUCW,endplay,True,True,2
2023-08-02T15:16:01Z,desktop,5305,Spread My Wings,Stray Kids,SKZ2020,spotify:track:0cYKULL0oKenKk6IkubNUn,endplay,True,True,2
2023-12-23T06:55:45Z,phone,18552,Sorry Not Sorry,ITZY,GUESS WHO,spotify:track:4BV9bZOeH869aewS9lwTtM,fwdbtn,True,True,2
2022-11-24T03:43:07Z,desktop,12213,The Nights,Avicii,The Days / Nights,spotify:track:0ct6r3EGTcMLPtrXHDvVjc,endplay,True,True,2
2022-12-19T01:08:48Z,desktop,3181,끝나지 않을 이야기,Stray Kids,Extraordinary You Pt.7 (Original Television Soundtrack),spotify:track:0KHCa8hM5Jff6Ji0JxQYMb,fwdbtn,True,True,2
2022-12-18T06:58:03Z,desktop,2298,Rain Day,NCT U,Rain Day - SM STATION : NCT LAB,spotify:track:07lK6LoH13tGwxziXWIp16,fwdbtn,True,True,2
2022-12-18T20:00:54Z,desktop,176072,Cruel,Jackson Wang,Cruel,spotify:track:0SxQz5uPZ5cAGWzj6MvzrX,fwdbtn,True,True,2
2023-04-30T05:17:53Z,desktop,0,LUNA,ONEUS,BLOOD MOON,spotify:track:5L2uuQUMiub01LRhTKRCFj,fwdbtn,True,True,2
2023-12-19T07:10:22Z,desktop,9972,To. X,TAEYEON,To. X - The 5th Mini Album,spotify:track:2gyCwrOcC6JBoaJ8JGJ7T8,endplay,True,True,2
2023-12-19T08:16:49Z,desktop,26588,Face-off,Jimin,FACE,spotify:track:3OdIiWnYRHPYtC313Z0Bwy,endplay,True,True,2
2023-08-05T01:39:54Z,desktop,3959,Next Up Forever,AJR,Neotheater,spotify:track:5tVmNtMvCCABF6u2IyLLjX,endplay,True,True,2
2023-08-05T01:41:35Z,desktop,1311,Weak,AJR,The Click,spotify:track:2sXIkTvdAeqRnlx6z1r76x,endplay,True,True,2
2023-08-05T01:36:44Z,desktop,7964,Overture,AJR,The Click,spotify:track:5tRqpgla6zqUn78qx2nkOy,endplay,True,True,2
2023-08-05T01:36:57Z,desktop,11157,World's Smallest Violin,AJR,OK ORCHESTRA,spotify:track:3jHBgKdLCf46aP3HRI0WYv,endplay,True,True,2
2023-05-16T17:49:26Z,phone,4586,"눈,코,입 (Eyes, Nose, Lips)",TAEYANG,RISE,spotify:track:0lYtIvI7bO51PZSeK22Mbz,fwdbtn,False,True,2
2023-08-05T01:37:35Z,desktop,8788,The Good Part,AJR,The Click,spotify:track:5cBLBXhU9sf6kGvb2Dv2cl,endplay,True,True,2
2023-05-19T03:26:20Z,phone,4271,"My Universe (Seungmin, I.N)",Stray Kids,IN LIFE,spotify:track:4a2TlUwtrzLwjcHe1vPvj9,fwdbtn,True,True,2
2023-08-05T01:25:17Z,desktop,2821,My Pace,Stray Kids,SKZ2020,spotify:track:4yJUQqcnYkDafFzguSbZAl,endplay,True,True,2
2023-08-05T01:07:29Z,desktop,3343,traitor,Olivia Rodrigo,SOUR,spotify:track:5CZ40GBx1sQ9agT82CLQCT,endplay,True,True,2
2023-08-05T01:09:06Z,desktop,83754,good 4 u,Olivia Rodrigo,SOUR,spotify:track:4ZtFanR9U6ndgddUvNcjcG,endplay,True,True,2
2022-12-19T01:08:44Z,desktop,70163,"We Go (Bang Chan, Changbin, HAN)",Stray Kids,IN LIFE,spotify:track:5GhuFbB6NjKzehvws0GGUP,fwdbtn,True,True,2
2023-12-19T07:08:48Z,desktop,6489,I'll Be There,Jay Chang,Late Night,spotify:track:5O1ItjDBMl2IIrmRlYhbUe,endplay,True,True,2
2023-12-19T07:08:52Z,desktop,3599,Leave,Stray Kids,ROCK-STAR,spotify:track:2zPqhdPGNCwzXnvSvj7WgD,endplay,True,True,2
2023-12-19T07:08:56Z,desktop,1195,COMFLEX,Stray Kids,ROCK-STAR,spotify:track:2Rz7TEBsIXbI1tKsfQOCjI,endplay,True,True,2
2023-12-08T04:54:21Z,desktop,88492,INDEPENDENT WOMAN,eite,INDEPENDENT WOMAN,spotify:track:2RTOM76TGZDwF0JYvA8KFu,endplay,False,True,2
2023-04-29T18:40:09Z,desktop,17753,SNEAKERS (English Ver.),ITZY,CHECKMATE,spotify:track:4DM60RC0fVoHbVRtl4Fjdp,fwdbtn,True,True,2
2023-03-14T02:56:23Z,desktop,30940,Freesia,Layone,Flower Language,spotify:track:4l4VWSIalMF7SgjLsmUAlK,endplay,True,True,2
2023-12-19T07:09:07Z,desktop,5607,Untie,VIVIZ,The 4th Mini Album 'VERSUS',spotify:track:2tEuf4YE9NbDO39DI35QZd,endplay,True,True,2
2023-12-19T07:06:09Z,desktop,3784,DICE,NMIXX,ENTWURF,spotify:track:5aaE27JUylnG7aPtGJPrrC,endplay,True,True,2
2023-08-02T15:17:00Z,desktop,6211,SSICK,Stray Kids,NOEASY,spotify:track:238HdxvQkmYeSyo6qkPQoU,endplay,True,True,2
2023-08-02T15:18:32Z,desktop,3982,Good to Me,SEVENTEEN,SEVENTEEN 6th Mini Album 'YOU MADE MY DAWN',spotify:track:4RWbyug0n12hOVHDxRAj5y,endplay,True,True,2
2023-12-20T04:45:33Z,desktop,1300,Go Quietly,Marian Hill,Unusual,spotify:track:0FCbhP1faVs9PDwwiKKMn4,fwdbtn,True,True,2
2023-12-11T05:48:36Z,desktop,6370,BOUNCY (K-HOT CHILLI PEPPERS),ATEEZ,THE WORLD EP.2 : OUTLAW,spotify:track:5KyOUICJIvO0z71MBdPGiX,fwdbtn,True,True,2
2023-01-25T19:31:11Z,desktop,4362,BBIBBI,IU,BBIBBI,spotify:track:4as4XEOR03oGm1STUKl6pa,fwdbtn,True,True,2
2023-12-05T01:58:55Z,desktop,153242,JIKJIN,TREASURE,THE SECOND STEP : CHAPTER ONE,spotify:track:2bnJ8IxZnVc2YmUaX0sZap,fwdbtn,True,True,2
2023-12-09T23:39:40Z,desktop,109615,Blue,V,Layover,spotify:track:2UU11hvjN1JIn4iihEodNT,fwdbtn,True,True,2
2023-07-09T19:28:00Z,desktop,4981,Never Not,Lauv,I met you when I was 18.,spotify:track:3ZPBZH2k9p306C1bu7bkhC,endplay,True,True,2
2023-07-09T19:30:34Z,desktop,5471,Low Key (feat. Tyga),Ally Brooke,Low Key (feat. Tyga),spotify:track:7xhvCzIguRfyfQyGrnWuVn,endplay,True,True,2
2022-11-24T03:38:58Z,desktop,9415,Lost In Japan,Shawn Mendes,Shawn Mendes,spotify:track:79esEXlqqmq0GPz0xQSZTV,endplay,True,True,2
2023-09-30T06:43:21Z,desktop,137672,Voltage,ITZY,Voltage,spotify:track:7e65OAe9L0xWPSHDiahjQe,endplay,True,True,2
2024-01-08T09:49:51Z,desktop,5398,"Yet, but (YUNA)",ITZY,BORN TO BE,spotify:track:5xvvYrp0VcaigWP088jybs,endplay,False,True,2
2023-06-27T17:38:57Z,phone,9291,10:35 (feat. Tate McRae) - Joel Corry Remix,Tiësto,10:35 (feat. Tate McRae),spotify:track:5b9DCQzPV6KEg9b6WB8v4e,fwdbtn,True,True,2
2023-06-27T17:54:19Z,phone,12674,Shoulder to Shoulder,Tate McRae,Shoulder to Shoulder,spotify:track:4XWhsNPaqAbZR7hIhx2bSE,fwdbtn,True,True,2
2023-06-27T18:08:28Z,phone,29218,Boys Ain't Shit (feat. Tate McRae & Audrey Mika),SAYGRACE,Boys Ain't Shit (feat. Tate McRae & Audrey Mika),spotify:track:7tMEUrMaMzE0YptCGfsXzt,fwdbtn,True,True,2
2023-12-17T01:18:57Z,desktop,2870,Burned,Grace VanderWaal,Just The Beginning,spotify:track:4mz7WAJCJz7QbXsFA2WoXK,fwdbtn,True,True,2
2023-09-22T03:54:11Z,desktop,2937,Radioactive,Imagine Dragons,Night Visions,spotify:track:4G8gkOterJn0Ywt6uhqbhp,endplay,True,True,2
2023-07-09T19:20:42Z,desktop,4511,In The Stars - Jean Tonique Remix,Benson Boone,In The Stars,spotify:track:2wNNyWJ4pFSKmDj83u7ZAI,endplay,True,True,2
2023-07-06T18:05:18Z,phone,380,Valley of Lies,TOMORROW X TOGETHER,Valley of Lies,spotify:track:3Bgl1xMI00capuTqUHBNUW,fwdbtn,True,True,2
2023-07-06T18:27:12Z,phone,10218,If with U,MONSTA X,If with U,spotify:track:0Qqo0BxJWQGdvYWLoIOWq2,fwdbtn,True,True,2
2023-07-06T21:00:58Z,desktop,1207,NANANA,GOT7,GOT7,spotify:track:2tEMbypmvYhf84mzVbhxwZ,fwdbtn,True,True,2
2023-07-10T19:49:23Z,desktop,1149,SEOUL DRIFT,ZICO,SEOUL DRIFT,spotify:track:26ZVy8n9X8K59DXFyZtkT0,endplay,True,True,2
2023-07-14T15:24:09Z,desktop,5096,Lucid Dream,aespa,Savage - The 1st Mini Album,spotify:track:285Bh5EkbxGGE76ge8JDbH,endplay,True,True,2
2023-08-05T01:09:55Z,desktop,41807,"jealousy, jealousy",Olivia Rodrigo,SOUR,spotify:track:0MMyJUC3WNnFS1lit5pTjk,endplay,True,True,2
2023-12-19T07:07:56Z,desktop,3169,Bad News,KISS OF LIFE,Born to be XX,spotify:track:7AGq5qaaF9awHDaKuCvVjj,endplay,True,True,2
2023-08-05T01:15:14Z,desktop,10205,One Day,Tate McRae,One Day,spotify:track:4Ey0LK1HzksUqm9JLzzKuD,endplay,True,True,2
2023-08-05T01:15:19Z,desktop,2658,Kids Are Alright,Tate McRae,Kids Are Alright,spotify:track:3OXjT67T0GiQk2IcVbsmgE,endplay,True,True,2
2022-11-29T21:44:18Z,desktop,1904,Like Strangers Do,AJ Mitchell,Like Strangers Do,spotify:track:0Wc6cbF38a90b8wov9V63F,fwdbtn,True,True,2
2023-07-09T18:47:01Z,desktop,4222,Holy (feat. Chance The Rapper),Justin Bieber,Holy,spotify:track:5u1n1kITHCxxp8twBcZxWy,endplay,True,True,2
2023-10-10T00:03:01Z,phone,47530,Out Of My League,LANY,a beautiful blur,spotify:track:0O7V6ItLSmWsh8qisU8mTr,endplay,False,True,2
2023-10-05T03:35:27Z,phone,9941,N/S,Stray Kids,I am YOU,spotify:track:7corRczwsPYmhVqHQlebSS,endplay,True,True,2
2023-12-19T06:58:08Z,desktop,6652,Headliner,SEVENTEEN,SEVENTEEN 11th Mini Album 'SEVENTEENTH HEAVEN',spotify:track:6Es0Sxn1yE7L0T1YxrYHKX,endplay,True,True,2
2023-12-19T06:58:23Z,desktop,9694,Back 2 Back,SEVENTEEN,SEVENTEEN 11th Mini Album 'SEVENTEENTH HEAVEN',spotify:track:40PKBUQRjtW2pUg4zv3y7r,endplay,True,True,2
2023-08-05T01:45:57Z,desktop,4365,what is life?,NIve,proLOG?,spotify:track:45O9E7K3A2nPSAfe3hI36E,endplay,True,True,2
2023-08-05T01:25:19Z,desktop,2589,Awkward Silence,Stray Kids,SKZ2020,spotify:track:2mBtKEUCZVh9BTDhlj5OiW,endplay,True,True,2
2023-08-05T01:25:35Z,desktop,10692,Levanter,Stray Kids,SKZ2020,spotify:track:4obrd9niIX70q5At9HURLd,endplay,True,True,2
2023-12-19T07:07:41Z,desktop,3935,Take My Hand,ZEROBASEONE,MELTING POINT,spotify:track:2fpul5lhD5I0fHQrwliJku,endplay,True,True,2
2023-12-19T07:08:03Z,desktop,6768,Cave,LEE CHAE YEON,The Move : Street,spotify:track:65MvgMTwbe22iysIyrOfXs,endplay,True,True,2
2023-12-15T07:45:37Z,desktop,90211,DANG! (hocus pocus),Billlie,side-B : memoirs of echo unseen,spotify:track:2pNxufMWgPp8I7m6zPChq6,fwdbtn,True,True,2
2023-05-10T17:39:44Z,desktop,30743,All Things End,Hozier,Eat Your Young,spotify:track:64IcRXZ9TzOOqyse3EPA3Y,endplay,True,True,1
2023-01-26T17:29:50Z,desktop,111618,Secrets of Mana,Poetics,Secrets of Mana,spotify:track:3LFZogtO7OOYUtCgymkj9u,endplay,True,True,1
2023-02-07T02:50:50Z,desktop,50193,School Life,Stray Kids,Mixtape,spotify:track:5vRljtUhnm5H6kpjuXwWe6,endplay,False,True,1
2023-02-07T06:28:52Z,desktop,3680,Shut Down,BLACKPINK,BORN PINK,spotify:track:7gRFDGEzF9UkBV233yv2dc,endplay,True,True,1
2023-02-10T02:32:00Z,desktop,200193,君じゃない誰かの愛し方 (Ring),TOMORROW X TOGETHER,君じゃない誰かの愛し方 (Ring),spotify:track:5yR9bGLr8Zz2EndMrthui1,endplay,True,True,1
2023-02-10T04:23:12Z,desktop,352915,Bohemian Rhapsody,Queen,Stone Cold Classics,spotify:track:6l8GvAyoUZwWDgF1e4822w,endplay,True,True,1
2022-12-27T03:11:20Z,phone,22308,HEYDAY (Prod. Czaer),Stray Kids,Street Man Fighter Original Vol.4 (Crew Songs),spotify:track:35sE2Ehvd1GzBzAIC0zFIu,fwdbtn,True,True,1
2022-12-27T03:23:52Z,phone,26339,Event Horizon,Younha,YOUNHA 6th Album Repackage 'END THEORY : Final Edition',spotify:track:6RBziRcDeiho3iTPdtEeg9,endplay,True,True,1
2022-12-27T21:59:52Z,desktop,44675,Silent Cry,Stray Kids,NOEASY,spotify:track:5kBJH5gU89axZDauhfddpy,endplay,True,True,1
2023-01-02T18:58:24Z,desktop,16126,LIMBO (Chinese Version),JUN,LIMBO,spotify:track:1mRv9y4YompRDM1W9LFGwo,endplay,True,True,1
2023-01-21T23:09:39Z,desktop,177516,HELLO,TREASURE,THE SECOND STEP : CHAPTER TWO,spotify:track:1ex8euBuzVyqjThnYfwY2k,endplay,True,True,1
2023-01-24T01:08:20Z,desktop,89791,Starry Night,MAMAMOO,Yellow Flower,spotify:track:5MaDeMdqsPsZTxNWdEZPVH,endplay,True,True,1
2022-12-22T00:51:15Z,desktop,166487,Just Got Paid,Sigala,Just Got Paid,spotify:track:0v3BMLcwUmAwyqJaf5997o,fwdbtn,True,True,1
2022-12-22T01:05:04Z,desktop,316686,The Edge Of Glory,Lady Gaga,Born This Way,spotify:track:0JNdS1n0ifOP25XvhwAMgM,endplay,True,True,1
2022-12-22T01:06:26Z,desktop,3424,Blessed-Cursed,ENHYPEN,DIMENSION : ANSWER,spotify:track:7ecbsiAQ6PNdiAq0hplVZo,fwdbtn,True,True,1
2023-05-22T18:35:27Z,desktop,2263,Fate,ENHYPEN,DARK BLOOD,spotify:track:0iLyNDLTsBkqB8SLAzNGxF,endplay,True,True,1
2023-05-23T02:22:09Z,desktop,40391,Participation Trophies,Madelline,Participation Trophies,spotify:track:1lPcz78ga6HOCTzEjoy9EP,endplay,True,True,1
2023-05-23T02:25:02Z,desktop,17327,Fired My Therapist,Madelline,Fired My Therapist,spotify:track:2OLxuvpqr9w2E720alkJji,endplay,True,True,1
2023-05-23T02:25:06Z,desktop,4969,opinions,Madelline,NOISE COMPLAINT,spotify:track:6jfLx48Gri0ybYy7y1tPmP,endplay,True,True,1
2023-05-23T02:25:13Z,desktop,7035,Wish I could party all the time!,Madelline,Wish I could party all the time!,spotify:track:4sRsYjHV23tb9B0wQC6iah,endplay,True,True,1
2023-05-18T22:32:08Z,phone,29098,Mirror,Stray Kids,SKZ2020,spotify:track:6War9Nidwyd881TDnaKWV8,fwdbtn,True,True,1
2023-05-19T01:18:38Z,phone,85,Gashina,SUNMI,SUNMI SPECIAL EDITION [Gashina],spotify:track:0jFHMDRXxKaREor3hBEEST,fwdbtn,True,True,1
2023-03-21T05:36:08Z,desktop,7209,Kyusi,Zild,Huminga,spotify:track:4IMI7CdeNMDzq544pAgXqj,endplay,True,True,1
2023-12-11T06:00:34Z,desktop,2090,GRL GVNG,XG,GRL GVNG,spotify:track:5OqMZ8In8CkCa0SbknnDPl,fwdbtn,True,True,1
2023-05-23T02:25:17Z,desktop,2461,i don't wanna be ur fucking friend,Madelline,i don't wanna be ur fucking friend,spotify:track:7yLskBcT5sTLZDniZTjqxv,endplay,True,True,1
2023-05-23T02:25:40Z,desktop,23545,be Ur girlfriend,Madelline,be Ur girlfriend,spotify:track:1X20X44lErxSOQoHk67Xuc,endplay,True,True,1
2023-05-23T02:25:50Z,desktop,9740,late night text,Madelline,late night text,spotify:track:7qkJM7aY8PJRNIv6a5hnwW,endplay,True,True,1
2023-05-23T02:30:00Z,desktop,59330,i don't wanna be ur fucking friend,Madelline,NOISE COMPLAINT,spotify:track:1SRxipFBwiSZJyg73TwhLu,endplay,True,True,1
2023-05-23T02:30:58Z,desktop,57306,On a Different Wave!,Madelline,On a Different Wave!,spotify:track:07LnlO6efG3J0M6jyjo2cl,endplay,True,True,1
2023-05-24T04:02:56Z,desktop,4086,My Heart,Nel Ngabo,My Heart,spotify:track:5Ix70Gvehljx8pYmbfyBEZ,endplay,True,True,1
2023-05-24T20:23:22Z,desktop,19144,Solo,Nel Ngabo,Solo,spotify:track:5pnOQSp6RuKVrS6CKF67g1,endplay,True,True,1
2022-12-22T00:43:00Z,desktop,0,Slow Hands,Niall Horan,Slow Hands,spotify:track:27vTihlWXiz9f9lJM3XGVU,fwdbtn,True,True,1
2022-12-22T00:43:01Z,desktop,0,Mad World,Gary Jules,Trading Snakeoil for Wolftickets,spotify:track:3JOVTQ5h8HGFnDdp4VT3MP,fwdbtn,True,True,1
2022-12-22T00:43:02Z,desktop,0,Jealous,Labrinth,Jealous - EP,spotify:track:4G92yYrUs0cvY7G41YRI0z,fwdbtn,True,True,1
2022-12-21T18:51:24Z,desktop,21977,RUN (HAN),Stray Kids,SKZ-REPLAY,spotify:track:4jjaOnFqtAyiYmP7PdTJbO,fwdbtn,True,True,1
2022-12-21T18:51:26Z,desktop,1799,Limbo (Lee Know),Stray Kids,SKZ-REPLAY,spotify:track:0nuXhivBOFDiriWCpdyU93,fwdbtn,True,True,1
2022-12-21T22:22:36Z,desktop,15812,BOCA,Dreamcatcher,［Dystopia : Lose Myself］,spotify:track:37Ctz6MOHM2thzNIOMo7Z0,endplay,True,True,1
2022-12-22T00:42:40Z,desktop,185,Can't Stop This Party,Seori,Can't Stop This Party,spotify:track:1FP2jE6moLiHoNUaWTUyJc,fwdbtn,True,True,1
2023-12-11T06:00:28Z,desktop,2180,Stay Alive (Prod. SUGA of BTS),Jung Kook,Stay Alive (Prod. SUGA of BTS),spotify:track:7CAdT0HdiQNlt1C7xk2hep,fwdbtn,True,True,1
2022-12-22T00:43:58Z,desktop,290,Demons,Imagine Dragons,Night Visions,spotify:track:3LlAyCYU26dvFZBDUIMb7a,fwdbtn,True,True,1
2022-12-22T00:43:59Z,desktop,0,Perfect Places,Lorde,Melodrama,spotify:track:7ARveOiD31w2Nq0n5FsSf8,fwdbtn,True,True,1
2022-12-22T00:47:57Z,desktop,11881,Supermarket Flowers,Ed Sheeran,÷,spotify:track:4VuS959DSpr82t3qBqCrWG,fwdbtn,True,True,1
2022-12-22T00:48:04Z,desktop,2821,Say,Ruel,Ready,spotify:track:5VjTlCuX8C11QDunDwvyNh,fwdbtn,True,True,1
2022-12-22T00:42:51Z,desktop,0,Hips Don't Lie (feat. Wyclef Jean),Shakira,"Oral Fixation, Vol. 2 (Expanded Edition)",spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,fwdbtn,True,True,1
2022-12-22T00:42:53Z,desktop,0,Holiday / Boulevard of Broken Dreams,Green Day,American Idiot,spotify:track:0MsrWnxQZxPAcov7c74sSo,fwdbtn,True,True,1
2022-12-22T00:42:59Z,desktop,0,Out Of The Woods,Taylor Swift,1989,spotify:track:5OndtwLGA9O6XHFcGm2H7r,fwdbtn,True,True,1
2022-12-22T00:42:59Z,desktop,0,whywhywhy,MisterWives,SUPERBLOOM,spotify:track:3HUjitksGDVfZ7Vuj4l1I8,fwdbtn,True,True,1
2023-08-05T01:39:50Z,desktop,4864,Dear Winter 2.0,AJR,Dear Winter 2.0,spotify:track:4GmOLzSEUuoEtLpVLsoVbj,endplay,True,True,1
2023-12-19T22:20:27Z,desktop,1910,Do not touch,MISAMO,Masterpiece,spotify:track:5gq7xM6eI16osBO2U581NL,fwdbtn,True,True,1
2023-08-05T01:33:07Z,desktop,26447,r u ok,Tate McRae,TOO YOUNG TO BE SAD,spotify:track:2ng0NW0HhJK0KTNZzZajRv,endplay,True,True,1
2023-12-19T07:09:43Z,desktop,34853,MANIAC,VIVIZ,The 4th Mini Album 'VERSUS',spotify:track:618OKP1lBkNJL8uZdNSvQE,endplay,False,True,1
2023-12-19T19:40:52Z,desktop,11940,After You,Meghan Trainor,TREAT MYSELF,spotify:track:6sBvfjtZKYVaOQvfPtGGcC,endplay,False,True,1
2023-12-19T20:52:33Z,desktop,7410,"It's On Us (Benefiting the ""It's On Us"" Campaign)",AJR,"It's On Us (Benefiting the ""It's On Us"" Campaign)",spotify:track:2AVZJ4u8JOhcYBX5yHGdrX,endplay,True,True,1
2023-08-05T01:51:20Z,desktop,19249,Anti-Hero,Taylor Swift,Midnights,spotify:track:0V3wPSX9ygBnCm8psDIegu,endplay,True,True,1
2023-08-05T01:51:45Z,desktop,24009,No,Little Mix,Between Us,spotify:track:7reG3QYhefsJNpcVJq4BZr,endplay,True,True,1
2023-08-05T01:40:40Z,desktop,4725,No Grass Today,AJR,The Click,spotify:track:5otzgmKpNi6YZeFMZxWfZF,endplay,True,True,1
2023-08-05T01:40:44Z,desktop,3541,Three-Thirty,AJR,The Click,spotify:track:7e84VEXOr5zkydCCYFw7BC,endplay,True,True,1
2023-08-05T01:40:46Z,desktop,2020,Call My Dad,AJR,The Click,spotify:track:7JLmV73AXeyAbgm5jW5iiq,endplay,True,True,1
2023-08-05T01:39:23Z,desktop,22198,OK Overture,AJR,OK ORCHESTRA,spotify:track:4NgsFDgvexIMJdvLsKKXeB,endplay,True,True,1
2023-08-05T01:39:27Z,desktop,4040,The Trick,AJR,OK ORCHESTRA,spotify:track:7yjLmLdjJHO8KLXm9U6gyq,endplay,True,True,1
2023-08-05T01:39:33Z,desktop,5723,3 O'Clock Things,AJR,OK ORCHESTRA,spotify:track:7JBORNKYEw0ubz6VyzS6DM,endplay,True,True,1
2023-08-05T01:39:38Z,desktop,4771,Bummerland,AJR,OK ORCHESTRA,spotify:track:1N2gWqKHFtPSZ0zgoCr8WK,endplay,True,True,1
